"File","Line","Function","OutputFunction","Text","LikelyPrompt","ContainsCRLF","EndsWithNewline","Risk","Evidence"
"src\shop.c","1578","list_detailed_shop","send_to_char","%s","False","False","False","READ_OR_UNKNOWN","  1578:     if (!send_to_char(ch, ""%s"", buf1))
  1579:       return;
  1580:     column += linelen;
  1581:   }"
"src\shop.c","1583","list_detailed_shop","send_to_char","Produces:   Nothing!","False","False","False","READ_OR_UNKNOWN","  1583:     send_to_char(ch, ""Produces:   Nothing!"");
  1584: 
  1585:   send_to_char(ch, ""\r\nBuys:       "");
  1586:   column = 12;	/* ^^^ strlen ^^^ */"
"src\shop.c","1585","list_detailed_shop","send_to_char","\r\nBuys:       ","False","True","False","READ_OR_UNKNOWN","  1585:   send_to_char(ch, ""\r\nBuys:       "");
  1586:   column = 12;	/* ^^^ strlen ^^^ */
  1587:   for (sindex = 0; SHOP_BUYTYPE(shop_nr, sindex) != NOTHING; sindex++) {
  1588:     char buf1[128];"
"src\shop.c","1592","list_detailed_shop","send_to_char",", ","False","False","False","READ_OR_UNKNOWN","  1592:       send_to_char(ch, "", "");
  1593:       column += 2;
  1594:     }
  1595: "
"src\shop.c","1596","list_detailed_shop","snprintf","%s (#%d) [%s]all","False","False","False","READ_OR_UNKNOWN","  1596:     linelen = snprintf(buf1, sizeof(buf1), ""%s (#%d) [%s]"",
  1597: 		item_types[SHOP_BUYTYPE(shop_nr, sindex)],
  1598: 		SHOP_BUYTYPE(shop_nr, sindex),
  1599: 		SHOP_BUYWORD(shop_nr, sindex) ? SHOP_BUYWORD(shop_nr, sindex) : ""all"");"
"src\shop.c","1608","list_detailed_shop","send_to_char","%s","False","False","False","READ_OR_UNKNOWN","  1608:     if (!send_to_char(ch, ""%s"", buf1))
  1609:       return;
  1610:     column += linelen;
  1611:   }"
"src\shop.c","1613","list_detailed_shop","send_to_char","Buys:       Nothing!","False","False","False","READ_OR_UNKNOWN","  1613:     send_to_char(ch, ""Buys:       Nothing!"");
  1614: 
  1615:   send_to_char(ch, ""\r\nBuy at:     [%4.2f], Sell at: [%4.2f], Open: [%d-%d, %d-%d]\r\n"",
  1616: 	SHOP_SELLPROFIT(shop_nr), SHOP_BUYPROFIT(shop_nr), SHOP_OPEN1(shop_nr),"
"src\shop.c","1615","list_detailed_shop","send_to_char","\r\nBuy at:     [%4.2f], Sell at: [%4.2f], Open: [%d-%d, %d-%d]\r\n","False","True","True","READ_OR_UNKNOWN","  1615:   send_to_char(ch, ""\r\nBuy at:     [%4.2f], Sell at: [%4.2f], Open: [%d-%d, %d-%d]\r\n"",
  1616: 	SHOP_SELLPROFIT(shop_nr), SHOP_BUYPROFIT(shop_nr), SHOP_OPEN1(shop_nr),
  1617: 	SHOP_CLOSE1(shop_nr), SHOP_OPEN2(shop_nr), SHOP_CLOSE2(shop_nr));
  1618: "
"src\shop.c","1623","list_detailed_shop","send_to_char","Bits:       %s\r\n","False","True","True","READ_OR_UNKNOWN","  1623:     send_to_char(ch, ""Bits:       %s\r\n"", buf1);
  1624:   }
  1625: }
  1626: "
"src\shop.c","1640","show_shops","send_to_char","This isn't a shop!\r\n","True","True","True","READ_OR_UNKNOWN","  1640: 	send_to_char(ch, ""This isn't a shop!\r\n"");
  1641: 	return;
  1642:       }
  1643:     } else if (is_number(arg))"
"src\shop.c","1649","show_shops","send_to_char","Illegal shop number.\r\n","True","True","True","READ_OR_UNKNOWN","  1649:       send_to_char(ch, ""Illegal shop number.\r\n"");
  1650:       return;
  1651:     }
  1652:     list_detailed_shop(ch, shop_nr);"
"src\shop.c","1718","shopping_inspect_item","send_to_char","%s","False","False","False","READ_OR_UNKNOWN","  1718:     send_to_char(ch, ""%s"", no_arg_msg);
  1719:     return TRUE;
  1720:   }
  1721: "
"src\shop.c","1723","shopping_inspect_item","send_to_char","That item is not sold here.\r\n","False","True","True","READ_OR_UNKNOWN","  1723:     send_to_char(ch, ""That item is not sold here.\r\n"");
  1724:     return TRUE;
  1725:   }
  1726: "
"src\shop.c","1731","shopping_inspect_item","send_to_char","Shop Price: %s%s%s (sell value: %s%s%s)\r\n","True","True","True","READ_OR_UNKNOWN","  1731:   send_to_char(ch, ""Shop Price: %s%s%s (sell value: %s%s%s)\r\n"",
  1732:                QYEL, buy_buf, QNRM,
  1733:                QYEL, sell_buf, QNRM);
  1734:   show_identify_item(ch, obj, IDENTIFY_FULL);"
"src\shop.c","1778","find_shopkeeper_for_room","send_to_char","You must be in a shop to use that command.\r\n","True","True","True","READ_OR_UNKNOWN","  1778:     send_to_char(ch, ""You must be in a shop to use that command.\r\n"");
  1779:     return;
  1780:   }
  1781: "
"src\shop.c","1785","find_shopkeeper_for_room","send_to_char","Usage: shopdisc <item keyword>\r\n","True","True","True","READ_OR_UNKNOWN","  1785:     send_to_char(ch, ""Usage: shopdisc <item keyword>\r\n"");
  1786:     return;
  1787:   }
  1788: "
"src\shop.c","1795","find_shopkeeper_for_room","send_to_char","Item: %s\r\n","False","True","True","READ_OR_UNKNOWN","  1795:   send_to_char(ch, ""Item: %s\r\n"", obj->short_description ? obj->short_description : obj->name);
  1796: 
  1797:   {
  1798:     int saved_cha = ch->aff_abils.cha;"
"src\shop.c","1809","find_shopkeeper_for_room","send_to_char","CHA %2d price %s\r\n","False","True","True","READ_OR_UNKNOWN","  1809:       send_to_char(ch, ""CHA %2d price %s\r\n"", samples[i], price_buf);
  1810:     }
  1811: 
  1812:     ch->aff_abils.cha = saved_cha;"
"src\shop.c","1822","find_shopkeeper_for_room","send_to_char","Appraise what?\r\n","False","True","True","READ_OR_UNKNOWN","  1822:     send_to_char(ch, ""Appraise what?\r\n"");
  1823:     return;
  1824:   }
  1825: "
"src\shop.c","1827","find_shopkeeper_for_room","send_to_char","There is no shopkeeper here to appraise that for you.\r\n","True","True","True","READ_OR_UNKNOWN","  1827:     send_to_char(ch, ""There is no shopkeeper here to appraise that for you.\r\n"");
  1828:     return;
  1829:   }
  1830: "
"src\tedit.c","42","tedit_string_cleanup","write_to_output","Saved.\r\n","True","True","True","READ_OR_UNKNOWN","    42:       write_to_output(d, ""Saved.\r\n"");
    43:       if (!strcmp(storage, NEWS_FILE))
    44:         newsmod = time(0);
    45:       if (!strcmp(storage, MOTD_FILE))"
"src\tedit.c","50","tedit_string_cleanup","write_to_output","Edit aborted.\r\n","False","True","True","READ_OR_UNKNOWN","    50:     write_to_output(d, ""Edit aborted.\r\n"");
    51:     act(""$n stops editing some scrolls."", TRUE, d->character, 0, 0, TO_ROOM);
    52:     break;
    53:   default:"
"src\tedit.c","99","tedit_string_cleanup","send_to_char","Files available to be edited:\r\n","False","True","True","READ_OR_UNKNOWN","    99:     send_to_char(ch, ""Files available to be edited:\r\n"");
   100:     for (l = 0; *fields[l].cmd != '\n'; l++) {
   101:       if (GET_LEVEL(ch) >= fields[l].level) {
   102: 	send_to_char(ch, ""%-11.11s "", fields[l].cmd);"
"src\tedit.c","102","tedit_string_cleanup","send_to_char","%-11.11s ","False","False","False","READ_OR_UNKNOWN","   102: 	send_to_char(ch, ""%-11.11s "", fields[l].cmd);
   103: 	if (!(++i % 7))
   104: 	  send_to_char(ch, ""\r\n"");
   105:       }"
"src\tedit.c","110","tedit_string_cleanup","send_to_char","None.\r\n","False","True","True","READ_OR_UNKNOWN","   110:       send_to_char(ch, ""None.\r\n"");
   111:     return;
   112:   }
   113:   for (l = 0; *(fields[l].cmd) != '\n'; l++)"
"src\tedit.c","118","tedit_string_cleanup","send_to_char","Invalid text editor option.\r\n","False","True","True","READ_OR_UNKNOWN","   118:     send_to_char(ch, ""Invalid text editor option.\r\n"");
   119:     return;
   120:   }
   121: "
"src\tedit.c","123","tedit_string_cleanup","send_to_char","You are not godly enough for that!\r\n","False","True","True","READ_OR_UNKNOWN","   123:     send_to_char(ch, ""You are not godly enough for that!\r\n"");
   124:     return;
   125:   }
   126: "
"src\tedit.c","130","tedit_string_cleanup","send_to_char","Edit file below:\r\n\r\n","False","True","True","READ_OR_UNKNOWN","   130:   send_to_char(ch, ""Edit file below:\r\n\r\n"");
   131: 
   132:   if (ch->desc->olc) {
   133:     mudlog(BRF, LVL_IMMORT, TRUE, ""SYSERR: do_tedit: Player already had olc structure."");"
"src\tedit.c","139","tedit_string_cleanup","send_to_char","%s","False","False","False","READ_OR_UNKNOWN","   139:     send_to_char(ch, ""%s"", *fields[l].buffer);
   140:     backstr = strdup(*fields[l].buffer);
   141:   }
   142: "
"src\util\plrtoascii.c","173","convert","sprintf","%s%s","False","False","False","READ_OR_UNKNOWN","   173:   sprintf(index_name, ""%s%s"", LIB_PLRFILES, INDEX_FILE);
   174:   if (!(index_file = fopen(index_name, ""w""))) {
   175:     perror(""error opening index file"");
   176:     exit(1);"
"src\util\plrtoascii.c","188","convert","printf","writing: %s\n","False","False","True","READ_OR_UNKNOWN","   188:     printf(""writing: %s\n"", outname);
   189: 
   190:     fprintf(index_file, ""%ld %s %d 0 %ld\n"", 
   191: 	player.char_specials_saved.idnum, bits, player.level,"
"src\util\plrtoascii.c","190","convert","printf","%ld %s %d 0 %ld\n","False","False","True","READ_OR_UNKNOWN","   190:     fprintf(index_file, ""%ld %s %d 0 %ld\n"", 
   191: 	player.char_specials_saved.idnum, bits, player.level,
   192: 	(long)player.last_logon);
   193: "
"src\util\plrtoascii.c","195","convert","printf","error opening output file","False","False","False","READ_OR_UNKNOWN","   195:       printf(""error opening output file"");
   196:       exit(1);
   197:     }
   198: "
"src\util\plrtoascii.c","200","convert","printf","Name: %s\n","True","False","True","READ_OR_UNKNOWN","   200:     fprintf(outfile, ""Name: %s\n"", player.name);
   201:     fprintf(outfile, ""Pass: %s\n"", player.pwd);
   202:     fprintf(outfile, ""Titl: %s\n"", player.title);
   203:     if (*player.description)"
"src\util\plrtoascii.c","201","convert","printf","Pass: %s\n","False","False","True","READ_OR_UNKNOWN","   201:     fprintf(outfile, ""Pass: %s\n"", player.pwd);
   202:     fprintf(outfile, ""Titl: %s\n"", player.title);
   203:     if (*player.description)
   204:       fprintf(outfile, ""Desc:\n%s~\n"", player.description);"
"src\util\plrtoascii.c","202","convert","printf","Titl: %s\n","False","False","True","READ_OR_UNKNOWN","   202:     fprintf(outfile, ""Titl: %s\n"", player.title);
   203:     if (*player.description)
   204:       fprintf(outfile, ""Desc:\n%s~\n"", player.description);
   205:     if (player.sex != PFDEF_SEX)"
"src\util\plrtoascii.c","204","convert","printf","Desc:\n%s~\n","False","False","True","READ_OR_UNKNOWN","   204:       fprintf(outfile, ""Desc:\n%s~\n"", player.description);
   205:     if (player.sex != PFDEF_SEX)
   206:       fprintf(outfile, ""Sex : %d\n"", (int)player.sex); 
   207:     if (player.chclass != PFDEF_CLASS)"
"src\util\plrtoascii.c","206","convert","printf","Sex : %d\n","False","False","True","READ_OR_UNKNOWN","   206:       fprintf(outfile, ""Sex : %d\n"", (int)player.sex); 
   207:     if (player.chclass != PFDEF_CLASS)
   208:       fprintf(outfile, ""Clas: %d\n"", (int)player.chclass); 
   209:     if (player.level != PFDEF_LEVEL)"
"src\util\plrtoascii.c","208","convert","printf","Clas: %d\n","False","False","True","READ_OR_UNKNOWN","   208:       fprintf(outfile, ""Clas: %d\n"", (int)player.chclass); 
   209:     if (player.level != PFDEF_LEVEL)
   210:       fprintf(outfile, ""Levl: %d\n"", (int)player.level); 
   211:     fprintf(outfile, ""Brth: %d\n"", (int)player.birth);"
"src\util\plrtoascii.c","210","convert","printf","Levl: %d\n","False","False","True","READ_OR_UNKNOWN","   210:       fprintf(outfile, ""Levl: %d\n"", (int)player.level); 
   211:     fprintf(outfile, ""Brth: %d\n"", (int)player.birth);
   212:     fprintf(outfile, ""Plyd: %d\n"", (int)player.played);
   213:     fprintf(outfile, ""Last: %d\n"", (int)player.last_logon);"
"src\util\plrtoascii.c","211","convert","printf","Brth: %d\n","False","False","True","READ_OR_UNKNOWN","   211:     fprintf(outfile, ""Brth: %d\n"", (int)player.birth);
   212:     fprintf(outfile, ""Plyd: %d\n"", (int)player.played);
   213:     fprintf(outfile, ""Last: %d\n"", (int)player.last_logon);
   214:     fprintf(outfile, ""Host: %s\n"", player.host);"
"src\util\plrtoascii.c","212","convert","printf","Plyd: %d\n","False","False","True","READ_OR_UNKNOWN","   212:     fprintf(outfile, ""Plyd: %d\n"", (int)player.played);
   213:     fprintf(outfile, ""Last: %d\n"", (int)player.last_logon);
   214:     fprintf(outfile, ""Host: %s\n"", player.host);
   215:     if (player.height != PFDEF_HEIGHT)"
"src\util\plrtoascii.c","213","convert","printf","Last: %d\n","False","False","True","READ_OR_UNKNOWN","   213:     fprintf(outfile, ""Last: %d\n"", (int)player.last_logon);
   214:     fprintf(outfile, ""Host: %s\n"", player.host);
   215:     if (player.height != PFDEF_HEIGHT)
   216:       fprintf(outfile, ""Hite: %d\n"", (int)player.height);"
"src\util\plrtoascii.c","214","convert","printf","Host: %s\n","False","False","True","READ_OR_UNKNOWN","   214:     fprintf(outfile, ""Host: %s\n"", player.host);
   215:     if (player.height != PFDEF_HEIGHT)
   216:       fprintf(outfile, ""Hite: %d\n"", (int)player.height);
   217:     if (player.weight != PFDEF_WEIGHT)"
"src\util\plrtoascii.c","216","convert","printf","Hite: %d\n","False","False","True","READ_OR_UNKNOWN","   216:       fprintf(outfile, ""Hite: %d\n"", (int)player.height);
   217:     if (player.weight != PFDEF_WEIGHT)
   218:       fprintf(outfile, ""Wate: %d\n"", (int)player.weight);
   219: "
"src\util\plrtoascii.c","218","convert","printf","Wate: %d\n","False","False","True","READ_OR_UNKNOWN","   218:       fprintf(outfile, ""Wate: %d\n"", (int)player.weight);
   219: 
   220: /* char_special_data_saved */
   221:     csds = &(player.char_specials_saved);"
"src\util\plrtoascii.c","223","convert","printf","Alin: %d\n","False","False","True","READ_OR_UNKNOWN","   223:       fprintf(outfile, ""Alin: %d\n"", csds->alignment);
   224:     fprintf(outfile, ""Id  : %d\n"", (int)csds->idnum);
   225:     if (csds->act != PFDEF_PLRFLAGS)
   226:       fprintf(outfile, ""Act : %d\n"", (int)csds->act);"
"src\util\plrtoascii.c","224","convert","printf","Id  : %d\n","False","False","True","READ_OR_UNKNOWN","   224:     fprintf(outfile, ""Id  : %d\n"", (int)csds->idnum);
   225:     if (csds->act != PFDEF_PLRFLAGS)
   226:       fprintf(outfile, ""Act : %d\n"", (int)csds->act);
   227:     if (csds->affected_by != PFDEF_AFFFLAGS) {"
"src\util\plrtoascii.c","226","convert","printf","Act : %d\n","False","False","True","READ_OR_UNKNOWN","   226:       fprintf(outfile, ""Act : %d\n"", (int)csds->act);
   227:     if (csds->affected_by != PFDEF_AFFFLAGS) {
   228:       sprintascii(bits, csds->affected_by);
   229:       fprintf(outfile, ""Aff : %s\n"", bits);"
"src\util\plrtoascii.c","229","convert","printf","Aff : %s\n","False","False","True","READ_OR_UNKNOWN","   229:       fprintf(outfile, ""Aff : %s\n"", bits);
   230:     }
   231:     if (csds->apply_saving_throw[0] != PFDEF_SAVETHROW)
   232:       fprintf(outfile, ""Thr1: %d\n"", csds->apply_saving_throw[0]);"
"src\util\plrtoascii.c","232","convert","printf","Thr1: %d\n","False","False","True","READ_OR_UNKNOWN","   232:       fprintf(outfile, ""Thr1: %d\n"", csds->apply_saving_throw[0]);
   233:     if (csds->apply_saving_throw[1] != PFDEF_SAVETHROW)
   234:       fprintf(outfile, ""Thr2: %d\n"", csds->apply_saving_throw[1]);
   235:     if (csds->apply_saving_throw[2] != PFDEF_SAVETHROW)"
"src\util\plrtoascii.c","234","convert","printf","Thr2: %d\n","False","False","True","READ_OR_UNKNOWN","   234:       fprintf(outfile, ""Thr2: %d\n"", csds->apply_saving_throw[1]);
   235:     if (csds->apply_saving_throw[2] != PFDEF_SAVETHROW)
   236:       fprintf(outfile, ""Thr3: %d\n"", csds->apply_saving_throw[2]);
   237:     if (csds->apply_saving_throw[3] != PFDEF_SAVETHROW)"
"src\util\plrtoascii.c","236","convert","printf","Thr3: %d\n","False","False","True","READ_OR_UNKNOWN","   236:       fprintf(outfile, ""Thr3: %d\n"", csds->apply_saving_throw[2]);
   237:     if (csds->apply_saving_throw[3] != PFDEF_SAVETHROW)
   238:       fprintf(outfile, ""Thr4: %d\n"", csds->apply_saving_throw[3]);
   239:     if (csds->apply_saving_throw[4] != PFDEF_SAVETHROW)"
"src\util\plrtoascii.c","238","convert","printf","Thr4: %d\n","False","False","True","READ_OR_UNKNOWN","   238:       fprintf(outfile, ""Thr4: %d\n"", csds->apply_saving_throw[3]);
   239:     if (csds->apply_saving_throw[4] != PFDEF_SAVETHROW)
   240:       fprintf(outfile, ""Thr5: %d\n"", csds->apply_saving_throw[4]);
   241: "
"src\util\plrtoascii.c","240","convert","printf","Thr5: %d\n","False","False","True","READ_OR_UNKNOWN","   240:       fprintf(outfile, ""Thr5: %d\n"", csds->apply_saving_throw[4]);
   241: 
   242: /* player_special_data_saved */
   243:     psds = &(player.player_specials_saved);"
"src\util\plrtoascii.c","245","convert","printf","Skil:\n","False","False","True","READ_OR_UNKNOWN","   245:       fprintf(outfile, ""Skil:\n"");
   246:       for (i = 1; i <= PLRTOASCII_LEGACY_MAX_SKILLS; i++) {
   247: 	if (psds->skills[i])
   248: 	  fprintf(outfile, ""%d %d\n"", i, (int)psds->skills[i]);"
"src\util\plrtoascii.c","248","convert","printf","%d %d\n","False","False","True","READ_OR_UNKNOWN","   248: 	  fprintf(outfile, ""%d %d\n"", i, (int)psds->skills[i]);
   249:       }
   250:       fprintf(outfile, ""0 0\n"");
   251:     }"
"src\util\plrtoascii.c","250","convert","printf","0 0\n","False","False","True","READ_OR_UNKNOWN","   250:       fprintf(outfile, ""0 0\n"");
   251:     }
   252:     if (psds->wimp_level != PFDEF_WIMPLEV)
   253:       fprintf(outfile, ""Wimp: %d\n"", psds->wimp_level);"
"src\util\plrtoascii.c","253","convert","printf","Wimp: %d\n","False","False","True","READ_OR_UNKNOWN","   253:       fprintf(outfile, ""Wimp: %d\n"", psds->wimp_level);
   254:     if (psds->freeze_level != PFDEF_FREEZELEV)
   255:       fprintf(outfile, ""Frez: %d\n"", (int)psds->freeze_level);
   256:     if (psds->invis_level != PFDEF_INVISLEV)"
"src\util\plrtoascii.c","255","convert","printf","Frez: %d\n","False","False","True","READ_OR_UNKNOWN","   255:       fprintf(outfile, ""Frez: %d\n"", (int)psds->freeze_level);
   256:     if (psds->invis_level != PFDEF_INVISLEV)
   257:       fprintf(outfile, ""Invs: %d\n"", (int)psds->invis_level);
   258:     if (psds->load_room != PFDEF_LOADROOM)"
"src\util\plrtoascii.c","257","convert","printf","Invs: %d\n","False","False","True","READ_OR_UNKNOWN","   257:       fprintf(outfile, ""Invs: %d\n"", (int)psds->invis_level);
   258:     if (psds->load_room != PFDEF_LOADROOM)
   259:       fprintf(outfile, ""Room: %d\n"", (int)psds->load_room);
   260:     if (psds->pref != PFDEF_PREFFLAGS) {"
"src\util\plrtoascii.c","259","convert","printf","Room: %d\n","True","False","True","READ_OR_UNKNOWN","   259:       fprintf(outfile, ""Room: %d\n"", (int)psds->load_room);
   260:     if (psds->pref != PFDEF_PREFFLAGS) {
   261:       sprintascii(bits, psds->pref);
   262:       fprintf(outfile, ""Pref: %s\n"", bits);"
"src\util\plrtoascii.c","262","convert","printf","Pref: %s\n","False","False","True","READ_OR_UNKNOWN","   262:       fprintf(outfile, ""Pref: %s\n"", bits);
   263:     }
   264:     if (psds->conditions[HUNGER] && player.level < LVL_IMMORT &&
   265: 	psds->conditions[HUNGER] != PFDEF_HUNGER)"
"src\util\plrtoascii.c","266","convert","printf","Hung: %d\n","False","False","True","READ_OR_UNKNOWN","   266:       fprintf(outfile, ""Hung: %d\n"", (int)psds->conditions[0]);
   267:     if (psds->conditions[THIRST] && player.level < LVL_IMMORT &&
   268: 	psds->conditions[THIRST] != PFDEF_THIRST)
   269:       fprintf(outfile, ""Thir: %d\n"", (int)psds->conditions[1]);"
"src\util\plrtoascii.c","269","convert","printf","Thir: %d\n","False","False","True","READ_OR_UNKNOWN","   269:       fprintf(outfile, ""Thir: %d\n"", (int)psds->conditions[1]);
   270:     if (psds->conditions[2] && player.level < LVL_IMMORT &&
   271: 	psds->conditions[DRUNK] != PFDEF_DRUNK)
   272:       fprintf(outfile, ""Drnk: %d\n"", (int)psds->conditions[2]);"
"src\util\plrtoascii.c","272","convert","printf","Drnk: %d\n","False","False","True","READ_OR_UNKNOWN","   272:       fprintf(outfile, ""Drnk: %d\n"", (int)psds->conditions[2]);
   273:     if (psds->spells_to_learn != PFDEF_PRACTICES)
   274:       fprintf(outfile, ""Lern: %d\n"", (int)psds->spells_to_learn);
   275:     if (psds->trains != PFDEF_TRAINS)"
"src\util\plrtoascii.c","274","convert","printf","Lern: %d\n","False","False","True","READ_OR_UNKNOWN","   274:       fprintf(outfile, ""Lern: %d\n"", (int)psds->spells_to_learn);
   275:     if (psds->trains != PFDEF_TRAINS)
   276:       fprintf(outfile, ""Trns: %d\n"", psds->trains);
   277: "
"src\util\plrtoascii.c","276","convert","printf","Trns: %d\n","False","False","True","READ_OR_UNKNOWN","   276:       fprintf(outfile, ""Trns: %d\n"", psds->trains);
   277: 
   278: /* char_ability_data */
   279:     cad = &(player.abilities);"
"src\util\plrtoascii.c","281","convert","printf","Str : %d/%d\n","False","False","True","READ_OR_UNKNOWN","   281:       fprintf(outfile, ""Str : %d/%d\n"", cad->str, cad->str_add);
   282:     if (cad->intel != PFDEF_INT)
   283:       fprintf(outfile, ""Int : %d\n"", cad->intel);
   284:     if (cad->wis != PFDEF_WIS)"
"src\util\plrtoascii.c","283","convert","printf","Int : %d\n","False","False","True","READ_OR_UNKNOWN","   283:       fprintf(outfile, ""Int : %d\n"", cad->intel);
   284:     if (cad->wis != PFDEF_WIS)
   285:       fprintf(outfile, ""Wis : %d\n"", cad->wis);
   286:     if (cad->dex != PFDEF_DEX)"
"src\util\plrtoascii.c","285","convert","printf","Wis : %d\n","False","False","True","READ_OR_UNKNOWN","   285:       fprintf(outfile, ""Wis : %d\n"", cad->wis);
   286:     if (cad->dex != PFDEF_DEX)
   287:       fprintf(outfile, ""Dex : %d\n"", cad->dex);
   288:     if (cad->con != PFDEF_CON)"
"src\util\plrtoascii.c","287","convert","printf","Dex : %d\n","False","False","True","READ_OR_UNKNOWN","   287:       fprintf(outfile, ""Dex : %d\n"", cad->dex);
   288:     if (cad->con != PFDEF_CON)
   289:       fprintf(outfile, ""Con : %d\n"", cad->con);
   290:     if (cad->cha != PFDEF_CHA)"
"src\util\plrtoascii.c","289","convert","printf","Con : %d\n","False","False","True","READ_OR_UNKNOWN","   289:       fprintf(outfile, ""Con : %d\n"", cad->con);
   290:     if (cad->cha != PFDEF_CHA)
   291:       fprintf(outfile, ""Cha : %d\n"", cad->cha);
   292: "
"src\util\plrtoascii.c","291","convert","printf","Cha : %d\n","False","False","True","READ_OR_UNKNOWN","   291:       fprintf(outfile, ""Cha : %d\n"", cad->cha);
   292: 
   293: /* char_point_data */
   294:     cpd = &(player.points);"
"src\util\plrtoascii.c","296","convert","printf","Hit : %d/%d\n","False","False","True","READ_OR_UNKNOWN","   296:       fprintf(outfile, ""Hit : %d/%d\n"", cpd->hit, cpd->max_hit);
   297:     if (cpd->mana != PFDEF_MANA || cpd->max_mana != PFDEF_MAXMANA)
   298:       fprintf(outfile, ""Mana: %d/%d\n"", cpd->mana, cpd->max_mana);
   299:     if (cpd->move != PFDEF_MOVE || cpd->max_move != PFDEF_MAXMOVE)"
"src\util\plrtoascii.c","298","convert","printf","Mana: %d/%d\n","False","False","True","READ_OR_UNKNOWN","   298:       fprintf(outfile, ""Mana: %d/%d\n"", cpd->mana, cpd->max_mana);
   299:     if (cpd->move != PFDEF_MOVE || cpd->max_move != PFDEF_MAXMOVE)
   300:       fprintf(outfile, ""Move: %d/%d\n"", cpd->move, cpd->max_move);
   301:     if (cpd->armor != PFDEF_AC)"
"src\util\plrtoascii.c","300","convert","printf","Move: %d/%d\n","False","False","True","READ_OR_UNKNOWN","   300:       fprintf(outfile, ""Move: %d/%d\n"", cpd->move, cpd->max_move);
   301:     if (cpd->armor != PFDEF_AC)
   302:       fprintf(outfile, ""Ac  : %d\n"", cpd->armor);
   303:     if (cpd->gold != PFDEF_GOLD)"
"src\util\plrtoascii.c","302","convert","printf","Ac  : %d\n","False","False","True","READ_OR_UNKNOWN","   302:       fprintf(outfile, ""Ac  : %d\n"", cpd->armor);
   303:     if (cpd->gold != PFDEF_GOLD)
   304:       fprintf(outfile, ""Gold: %d\n"", cpd->gold);
   305:     if (cpd->bank_gold != PFDEF_BANK)"
"src\util\plrtoascii.c","304","convert","printf","Gold: %d\n","False","False","True","READ_OR_UNKNOWN","   304:       fprintf(outfile, ""Gold: %d\n"", cpd->gold);
   305:     if (cpd->bank_gold != PFDEF_BANK)
   306:       fprintf(outfile, ""Bank: %d\n"", cpd->bank_gold);
   307:     if (cpd->exp != PFDEF_EXP)"
"src\util\plrtoascii.c","306","convert","printf","Bank: %d\n","False","False","True","READ_OR_UNKNOWN","   306:       fprintf(outfile, ""Bank: %d\n"", cpd->bank_gold);
   307:     if (cpd->exp != PFDEF_EXP)
   308:       fprintf(outfile, ""Exp : %d\n"", cpd->exp);
   309:     if (cpd->hitroll != PFDEF_HITROLL)"
"src\util\plrtoascii.c","308","convert","printf","Exp : %d\n","False","False","True","READ_OR_UNKNOWN","   308:       fprintf(outfile, ""Exp : %d\n"", cpd->exp);
   309:     if (cpd->hitroll != PFDEF_HITROLL)
   310:       fprintf(outfile, ""Hrol: %d\n"", cpd->hitroll);
   311:     if (cpd->damroll != PFDEF_DAMROLL)"
"src\util\plrtoascii.c","310","convert","printf","Hrol: %d\n","False","False","True","READ_OR_UNKNOWN","   310:       fprintf(outfile, ""Hrol: %d\n"", cpd->hitroll);
   311:     if (cpd->damroll != PFDEF_DAMROLL)
   312:       fprintf(outfile, ""Drol: %d\n"", cpd->damroll);
   313: "
"src\util\plrtoascii.c","312","convert","printf","Drol: %d\n","False","False","True","READ_OR_UNKNOWN","   312:       fprintf(outfile, ""Drol: %d\n"", cpd->damroll);
   313: 
   314: /* affected_type */
   315:     fprintf(outfile, ""Affs:\n"");"
"src\util\plrtoascii.c","315","convert","printf","Affs:\n","False","False","True","READ_OR_UNKNOWN","   315:     fprintf(outfile, ""Affs:\n"");
   316:     for (i = 0; i < MAX_AFFECT; i++) {
   317:       aff = &(player.affected[i]);
   318:       if (aff->type)"
"src\util\plrtoascii.c","319","convert","printf","%d %d %d %d %d\n","False","False","True","READ_OR_UNKNOWN","   319: 	fprintf(outfile, ""%d %d %d %d %d\n"", aff->type, aff->duration,
   320: 	  aff->modifier, aff->location, (int)aff->bitvector);
   321:     }
   322:     fprintf(outfile, ""0 0 0 0 0\n"");"
"src\util\plrtoascii.c","322","convert","printf","0 0 0 0 0\n","False","False","True","READ_OR_UNKNOWN","   322:     fprintf(outfile, ""0 0 0 0 0\n"");
   323: 
   324:     fclose(outfile);
   325:   }"
"src\util\plrtoascii.c","332","main","printf","Usage: %s playerfile-name\n","True","False","True","READ_OR_UNKNOWN","   332:     printf(""Usage: %s playerfile-name\n"", argv[0]);
   333:   else
   334:     convert(argv[1]);
   335: "
"src\util\plrtoascii.c","394","plr_filename","sprintf","%s%s%s.%s","False","False","False","READ_OR_UNKNOWN","   394:   sprintf(filename, ""%s%s""SLASH""%s.%s"", LIB_PLRFILES, middle, name, SUF_PLR);
   395:   return (1);
   396: }"
"src\zedit.c","79","","send_to_char","Save which zone?\r\n","True","True","True","READ_OR_UNKNOWN","    79:         send_to_char(ch, ""Save which zone?\r\n"");
    80:         return;
    81:       }
    82:     } else if (!str_cmp(""room"", buf1)) {"
